date,pression de la boucle,vide bouilleur,niveau bouileur,depression,temperature E,temperature S,debit 29%,debit 54%,pression calendre,amperage AP04
12-Feb-23 04:00:00,2.531265736,70.62743378,89.22703552,,84.9210968,79.59020233,54.97038269,21.03231812,1.252030253,14.41333675
12-Feb-23 05:00:00,2.509167194,69.91783905,89.30141449,,84.71431732,79.41989899,55.00215912,20.99730492,1.24637568,14.63579941
12-Feb-23 06:00:00,2.521730423,69.80275726,88.81372833,,84.75766754,79.39122772,55.01659775,21.01524925,1.239378572,14.27730751
12-Feb-23 07:00:00,2.52283597,73.27513123,89.14150238,,85.78856659,80.59436035,54.89992142,18.00324631,1.264982581,14.32501316
12-Feb-23 08:00:00,2.55065012,72.64763641,88.79207611,,85.54219055,80.25646973,54.96541595,17.99425507,1.258212209,14.4535656
12-Feb-23 09:00:00,2.540111303,71.35499573,88.74932861,,85.4979248,80.20002747,55.04843521,17.9894619,1.262180448,14.28630924
12-Feb-23 10:00:00,2.553169489,72.72520447,89.16688538,,85.47449493,80.0537262,55.19724274,18.01437759,1.25391686,14.40845013
12-Feb-23 11:00:00,2.560571671,72.60266876,88.7432251,,85.43460083,80.125,55.03147888,18.00090027,1.255393267,14.81029892
12-Feb-23 12:00:00,2.558379889,72.41775513,89.14640808,,85.58513641,80.17390442,55.01797485,18.01840401,1.2602669,14.44079018
12-Feb-23 13:00:00,2.585857391,74.27088165,89.00808716,,85.70001221,80.25328064,54.98046112,18.00469589,1.255820751,14.45756149
12-Feb-23 14:00:00,2.599232674,72.03540802,88.83681488,,85.63477325,80.25467682,54.9949646,19.97173691,1.248009801,14.10632229
12-Feb-23 15:00:00,2.575325727,72.08873749,88.83260345,,85.80332184,80.34275055,55.21761703,24.98239517,1.255990744,14.46519566
12-Feb-23 16:00:00,2.563666821,73.2567749,88.89624786,,85.67636871,80.2636795,54.97106552,25.01666641,1.273518801,14.38639259
12-Feb-23 17:00:00,2.554064512,73.19328308,88.88417053,,85.71279144,80.22231293,55.01616669,24.99490166,1.256356716,14.36423588
12-Feb-23 18:00:00,2.544650316,72.43058777,89.19880676,,85.71549988,80.23577118,55.00551224,22.00555992,1.25751102,14.32596207
12-Feb-23 19:00:00,2.524634361,73.71316528,88.84777832,,85.79174042,80.32800293,55.00312042,22.00925255,1.269952655,14.59004021
12-Feb-23 20:00:00,2.533032656,73.20980835,88.88713074,,85.95335388,80.8548584,54.96940231,21.97149849,1.256198645,14.47334957
12-Feb-23 21:00:00,2.514166594,72.26419067,88.96331787,,85.91381073,80.66600037,54.9721489,22.00040245,1.264916778,14.27262688
12-Feb-23 22:00:00,2.519161224,74.40258789,88.93886566,,85.77243042,80.51713562,55.00738525,21.01686859,1.271157026,14.51568604
12-Feb-23 23:00:00,2.521145105,72.71744537,89.04549408,,85.59218597,80.79857635,55.0664444,19.00817871,1.265365124,14.53815651
13-Feb-23 00:00:00,2.53447628,73.18662262,88.85044861,,85.62892151,80.33746338,54.942379,19.00826645,1.266952276,14.34640598
13-Feb-23 01:00:00,2.535512924,74.98534393,88.97464752,,86.02681732,80.84877014,54.9818306,21.02194023,1.274584174,14.36801338
13-Feb-23 02:00:00,2.53461194,74.10883331,88.77861786,,86.06282043,80.96579742,54.93450165,20.99440193,1.273858786,14.38495064
13-Feb-23 03:00:00,2.529490948,76.57632446,89.36276245,,85.93138885,80.80085754,55.00502396,21.01032257,1.265272856,14.398283
13-Feb-23 04:00:00,2.528688431,74.54579163,89.00299072,,85.65053558,80.53633881,54.93960571,21.0059967,1.256706953,14.36322975
13-Feb-23 05:00:00,2.529873848,73.21669769,88.90745544,,85.58092499,80.47231293,54.97171402,20.97579575,1.249610305,14.15494537
13-Feb-23 06:00:00,2.540549517,74.07327271,88.86135101,,85.536026,80.42134094,55.01468277,20.86453819,1.251005292,14.41843796
13-Feb-23 07:00:00,2.523801327,74.80158234,89.15947723,,85.58480835,80.43816376,54.96189499,17.99191475,1.247683167,14.59878731
13-Feb-23 08:00:00,2.543831348,74.42111206,89.12149811,,85.55731964,80.45672607,54.97404099,18.02799988,1.242992043,14.27145481
13-Feb-23 09:00:00,2.553632498,72.61552429,88.84911346,,85.50975037,80.37427521,54.8657074,17.99830627,1.25476706,14.42956448
13-Feb-23 10:00:00,2.555748701,72.47574615,89.05076599,,85.53038025,80.41222382,54.98335648,18.01174164,1.268251419,14.51417446
13-Feb-23 11:00:00,2.558289289,72.70458221,89.04528809,,85.60329437,80.47689056,55.00147629,17.97661781,1.24704957,14.50776482
13-Feb-23 12:00:00,2.575500488,74.62722015,88.52806091,,85.90811157,80.62258148,54.98577499,19.98824692,1.303281069,14.46857166
13-Feb-23 13:00:00,2.576893568,75.7912674,88.64364624,,86.22810364,81.49000549,54.9745636,21.99269676,1.297852874,14.5331955
13-Feb-23 14:00:00,2.563455343,74.24087524,89.10919952,,85.88051605,80.50614929,54.9526329,22.98907852,1.284632683,14.61159611
13-Feb-23 15:00:00,2.548646688,75.47864532,88.9516449,,86.16397095,80.80176544,55.02757645,22.96174622,1.285721183,15.10910892
13-Feb-23 16:00:00,2.951775074,631.2858276,73.67918396,,74.52787781,72.74299622,0.028972097,23.34479713,-0.628610253,8.41477E-17
13-Feb-23 17:00:00,0.39032197,758.5177612,0.03112554,,67.93591309,50.97106934,0.02768795,24.15811157,-0.027034355,8.41477E-17
13-Feb-23 18:00:00,0.008772595,760.1866455,0.030974658,,59.86703491,46.64936829,0.025673926,0.013870973,-0.027222769,8.41477E-17
13-Feb-23 19:00:00,0.008879135,760.3236694,0.030020822,,55.98226166,36.34244537,0.026918573,0.015371131,-0.027503042,8.41477E-17
13-Feb-23 20:00:00,0.008001368,760.8952637,0.032112814,,52.77458191,33.89528275,0.02607508,0.013744409,-0.027760178,7.50912E-17
13-Feb-23 21:00:00,0.008728974,761.1161499,0.055554062,,50.64739609,31.88475037,0.027584797,0.013808236,-0.02854817,7.50912E-17
13-Feb-23 22:00:00,0.008611776,761.4265137,0.025697649,,48.52819061,30.02249908,0.024935337,0.013263319,-0.028133739,7.50912E-17
13-Feb-23 23:00:00,0.008380948,761.763916,0.028222241,,46.90590286,28.90678978,0.027309913,0.016136292,-0.028232405,7.50912E-17
14-Feb-23 00:00:00,0.008196536,761.6218872,0.026591102,,46.01850128,28.41447449,0.024898291,0.01385372,-0.028423997,8.41477E-17
14-Feb-23 01:00:00,0.009263164,761.6520996,0.027542893,,41.02043533,25.47234726,0.025562072,0.014727404,-0.027670642,7.3912E-17
14-Feb-23 02:00:00,0.008511896,761.6204834,0.024650371,,40.74945831,25.32901001,0.026867978,0.015994739,-0.028067747,7.3912E-17
14-Feb-23 03:00:00,0.008629993,761.4921875,0.026695168,,38.70595932,24.28256798,0.025424227,0.015935481,-0.027876187,8.41477E-17
14-Feb-23 04:00:00,0.009266919,761.5593262,0.021760207,,36.38656998,23.6337986,0.025030877,0.015317935,-0.028098825,8.41477E-17
14-Feb-23 05:00:00,0.009340307,761.1853027,0.023057645,,34.836483,22.70285797,0.02447493,0.014749775,-0.028567724,8.41477E-17
14-Feb-23 06:00:00,0.008975987,760.9269409,0.026255919,,33.8553772,22.11315155,0.024528261,0.015704865,-0.028059052,8.41477E-17
14-Feb-23 07:00:00,0.008094276,760.5702515,0.02427618,,32.23522186,21.59956169,0.027105022,0.016091207,-0.027997427,8.41477E-17
14-Feb-23 08:00:00,0.667187035,760.7037964,1.981118798,,26.79605103,18.93591118,0.025650227,0.01599543,-0.027958615,1.02702E-16
14-Feb-23 09:00:00,2.014986038,761.4137573,13.22635555,,19.50920677,17.75293922,0.026751868,0.014945891,-0.028263556,5.999498367
14-Feb-23 10:00:00,0.013074162,761.9860229,0.028195707,,20.93640518,17.88808441,0.026679451,0.015523325,-0.028193526,10.55636597
14-Feb-23 11:00:00,0.013842129,763.2609863,0.030441403,,22.73507309,17.51082993,0.025088497,0.016058156,-0.027795997,4.462328434
14-Feb-23 12:00:00,0.014216933,763.2067261,0.035961699,,21.05065918,17.1405735,0.026450148,0.017018903,-0.027972164,7.44328E-17
14-Feb-23 13:00:00,0.013991411,763.0449219,0.036438145,,21.50397491,17.85380173,0.028365212,0.017244359,-0.027943257,7.44328E-17
14-Feb-23 14:00:00,0.01393872,762.7064209,0.032260433,,21.35285187,17.98541832,0.026220128,0.018235333,-0.027953086,7.44328E-17
14-Feb-23 15:00:00,0.013093626,762.123291,0.036458414,,21.71634865,18.73044205,0.028242668,0.015374798,-0.027991962,7.44328E-17
14-Feb-23 16:00:00,0.013202522,761.7875977,0.032156464,,21.76426506,18.8536396,0.028206993,0.017918888,-0.027692767,7.44328E-17
14-Feb-23 17:00:00,2.342924833,764.7340698,84.09002686,,19.63322449,19.15654373,0.028994299,0.017998701,0.111056134,10.15656185
14-Feb-23 18:00:00,2.282084703,761.7648315,89.46382141,,76.54894257,73.62018585,0.030237583,0.017092209,1.178753257,10.34212971
14-Feb-23 19:00:00,2.376228571,761.604187,89.83823395,,89.19384766,88.14834595,0.029547181,50.07483673,1.009770393,10.15665627
14-Feb-23 20:00:00,2.542985678,820.9735107,90.13867188,,90.28284454,88.38792419,2.759193182,40.09844589,0.745879054,9.996160507
14-Feb-23 21:00:00,3.172239065,1032.942017,89.8770752,,89.25578308,87.19070435,0.029513786,45.17009354,0.667319,9.950720787
14-Feb-23 22:00:00,3.464820385,1032.971313,90.13652039,,90.12548065,88.0069809,0.025574055,50.08736801,0.60855037,9.945351601
14-Feb-23 23:00:00,3.740842819,1032.924683,89.80992889,,91.00099945,88.8612442,0.028361203,61.99707794,0.560483456,9.943400383
15-Feb-23 00:00:00,3.630043268,1032.899292,90.17390442,,91.08204651,89.0688324,0.032466114,61.99488449,0.361900866,9.881341934
15-Feb-23 01:00:00,3.536030769,1032.939453,89.76902771,,90.1712265,88.16181183,0.029879035,61.99615479,0.307597607,9.859846115
15-Feb-23 02:00:00,3.463948727,1032.917236,89.93512726,,89.43322754,87.45996857,11.29013634,61.99321365,0.260367781,9.89200592
15-Feb-23 03:00:00,3.323009729,1032.841064,89.54328918,,89.50615692,87.53009796,11.90675068,61.98958588,0.248516098,9.929199219
15-Feb-23 04:00:00,3.171661377,1032.703735,89.60585785,,89.44215393,87.45580292,2.43780899,61.98981857,0.223262265,9.885275841
15-Feb-23 05:00:00,3.116634607,1032.632935,89.99311829,,89.39606476,87.41200256,2.435917139,61.70895004,0.201486409,9.965016365
15-Feb-23 06:00:00,1.660908937,753.8972778,0.03765728,,82.88965607,86.36315155,1.679467082,1.553450584,-0.027672401,3.41393E-17
15-Feb-23 07:00:00,0.007944115,757.2089844,0.094515406,,69.61081696,64.38270569,0.025936725,0.014354564,-0.02827223,3.41393E-17
15-Feb-23 08:00:00,0.00708984,757.2545166,0.022548588,,54.66123199,45.74338913,0.024119856,0.013397102,-0.028924225,3.41393E-17
15-Feb-23 09:00:00,0.007604092,758.175415,0.016875384,,52.22787857,38.5378685,0.024735583,0.014152663,-0.028309746,3.41393E-17
15-Feb-23 10:00:00,0.009081237,759.6668091,0.018808447,,50.36449051,31.3218441,0.022129936,0.013408084,-0.028000029,3.41393E-17
15-Feb-23 11:00:00,0.009695521,759.345459,0.014572676,,45.8899231,27.48356056,0.02303238,0.014132123,-0.02810476,3.41393E-17
15-Feb-23 12:00:00,0.009242455,760.380249,0.02541667,,42.80351639,24.76376343,0.026781397,0.017262194,-0.028064655,3.41393E-17
15-Feb-23 13:00:00,0.006758121,760.0165405,0.024197806,,39.83253479,23.64866447,0.026228076,0.013686803,-0.027639277,3.41393E-17
15-Feb-23 14:00:00,0.008033263,759.1690063,0.025458477,,37.1048317,22.22591972,0.026846509,0.014751723,-0.02756539,3.41393E-17
15-Feb-23 15:00:00,0.008063954,759.1665039,0.020744694,,34.3962822,20.78254128,0.025460137,0.01624272,-0.028027724,3.41393E-17
15-Feb-23 16:00:00,2.347552299,760.5948486,0.02652853,,21.5404644,20.64924622,0.026308184,0.015699957,-0.02817772,3.41393E-17
15-Feb-23 17:00:00,3.572386265,444.7696228,88.77767181,,22.1888752,20.87298203,0.024916045,0.015694218,-0.02769981,15.20989895
15-Feb-23 18:00:00,2.9635427,78.35845947,88.91667938,,25.55028152,22.59812164,0.023751181,0.016151484,0.257629275,15.16641712
15-Feb-23 19:00:00,2.824036837,106.8875504,89.36555481,,85.20641327,80.90307617,0.024751794,0.015291187,1.468848825,14.80698586
15-Feb-23 20:00:00,2.747741222,78.27854156,89.36683655,,82.63440704,77.66585541,55.0247879,37.47247696,0.966697931,15.11702442
15-Feb-23 21:00:00,2.693161488,80.73834229,89.06235504,,83.96445465,78.93431854,54.98110962,22.96808434,0.973612189,15.40494061
15-Feb-23 22:00:00,2.694583178,78.30470276,88.56259155,,85.03952026,79.99024963,54.90618896,19.97587204,1.037270188,15.48331928
15-Feb-23 23:00:00,2.72236681,75.66080475,88.79506683,,85.95746613,80.96259308,54.9835968,18.07429314,1.08252418,15.5532341
16-Feb-23 00:00:00,2.742403984,76.30586243,88.38575745,,86.99754333,82.00365448,55.0564003,18.07171059,1.125222325,15.66413307
16-Feb-23 01:00:00,2.740973234,74.33477783,88.70917511,,87.62428284,82.68435669,55.00553131,17.96726227,1.142295837,15.66821575
16-Feb-23 02:00:00,2.750154018,74.75933838,88.26296234,,87.80498505,83.6138382,54.86801529,17.94475365,1.08074522,15.75475788
16-Feb-23 03:00:00,2.774842262,78.10894775,88.35176849,,88.85042572,84.77558136,55.02942276,17.99962234,1.041894555,15.77571011
16-Feb-23 04:00:00,2.770120144,74.50595856,88.59598541,,88.19798279,84.16609192,55.14649582,18.02427673,0.997842848,15.78411007
16-Feb-23 05:00:00,2.786011696,74.6842804,88.76718903,,87.97988892,83.9146347,55.0096283,17.99939728,0.942949176,15.71418285
16-Feb-23 06:00:00,2.804504156,73.05366516,88.59315491,,87.72190857,83.70419312,55.0480957,18.97828484,0.929830372,15.79381371
16-Feb-23 07:00:00,2.800347805,73.59727478,88.88283539,,87.60327148,83.60150909,55.02815628,20.01984024,0.937046409,15.80876255
16-Feb-23 08:00:00,2.805434942,73.32195282,89.17923737,,87.56340027,83.5398941,55.03334045,19.99328423,0.929012597,15.69491577
16-Feb-23 09:00:00,2.79572916,74.94677734,89.24690247,,88.02710724,83.92170715,54.96609497,20.01421356,1.017352462,15.73643398
16-Feb-23 10:00:00,2.345640659,75.10135651,89.33506012,,88.18166351,84.08987427,55.03110504,20.00236511,1.010921001,15.804636
16-Feb-23 11:00:00,2.341954231,79.60022736,89.4533844,,88.89483643,84.84004974,55.03833771,19.95878792,1.029743195,15.79104614
16-Feb-23 12:00:00,2.340517998,79.78430939,88.94739532,,89.16131592,85.10840607,54.96800232,20.03468513,1.05271244,15.79037094
16-Feb-23 13:00:00,2.347356796,79.80774689,89.58879089,,89.31671906,85.2881546,54.9977951,19.96033669,1.039752841,15.77618313
16-Feb-23 14:00:00,2.36583519,80.67527771,89.19773102,,89.3102417,85.32337189,54.99232483,20.0065136,1.052443981,15.80952549
16-Feb-23 15:00:00,2.353152752,77.41677094,88.92965698,,88.87693024,84.7938385,55.00284576,19.98576164,1.034442902,15.78980732
16-Feb-23 16:00:00,2.34218955,77.5123291,88.83172607,,88.94871521,84.82613373,54.9462471,19.99928093,1.042683244,15.80107212
16-Feb-23 17:00:00,2.332618713,78.7924118,89.13239288,,89.09671021,84.94478607,55.04412842,20.03842545,1.042976022,15.83283424
16-Feb-23 18:00:00,2.341842651,78.26586914,88.78430939,,89.09990692,84.96240997,54.98137283,17.98866463,1.043677807,15.89598846
16-Feb-23 19:00:00,2.339410543,77.91442108,89.02507019,,89.05721283,84.95490265,55.0100708,18.04211807,1.059069157,15.82238197
16-Feb-23 20:00:00,2.342440605,76.25845337,89.14484406,,88.91272736,84.88438416,55.00203323,18.00809288,1.033949614,15.86739063
16-Feb-23 21:00:00,2.350147009,76.09999084,89.03259277,,88.97647095,84.89389801,54.99271011,17.96484184,1.060067773,15.84727383
16-Feb-23 22:00:00,2.354008198,76.63331604,89.1699295,,88.9824295,84.89675903,54.97739029,18.02073288,1.055615067,15.84740353
16-Feb-23 23:00:00,2.332226515,75.62862396,89.33015442,,89.06166077,84.93282318,55.03534698,18.00415802,1.034679532,15.99111652
17-Feb-23 00:00:00,2.355827332,76.91797638,88.86386871,,89.02093506,84.9286499,55.01799393,18.00970268,1.04491961,15.74782276
17-Feb-23 01:00:00,2.352713108,77.33667755,89.08272552,,88.99047089,84.86881256,55.00292587,18.01785278,1.059271216,15.80908108
17-Feb-23 02:00:00,2.36011219,76.09111023,89.17604065,,88.9025116,84.82330322,55.02222061,17.9927597,1.035915136,15.80740738
17-Feb-23 03:00:00,2.355264902,75.26896667,88.80420685,,88.90379333,84.77175903,54.92435074,18.02443314,1.055828691,15.86334419
17-Feb-23 04:00:00,2.361057043,76.14060211,88.9983902,,88.90730286,84.80814362,54.96538544,17.99122238,1.02994585,15.85351181
17-Feb-23 05:00:00,2.369659185,75.42944336,89.3574295,,88.91075897,84.89453888,55.11473083,18.01166344,1.046713114,15.91771221
17-Feb-23 06:00:00,2.364171982,75.97801208,89.10553741,,89.14322662,85.08110046,55.03928757,18.01086998,1.051158428,15.89019775
17-Feb-23 07:00:00,2.367004633,74.69705963,88.97077179,,89.09150696,85.05700684,55.04090118,18.989851,1.048215985,15.88637829
17-Feb-23 08:00:00,2.378641367,75.76615906,89.09254456,,89.02728271,84.97485352,55.01256561,18.94748306,1.061271667,15.91489887
17-Feb-23 09:00:00,2.361929893,75.32593536,89.28796387,,89.03818512,85.0174942,54.97432709,19.01039886,1.041779518,15.82610321
17-Feb-23 10:00:00,2.351365089,74.41737366,89.26859283,,89.04953766,85.08824921,55.03258896,18.97681427,1.050380349,16.01822472
17-Feb-23 11:00:00,2.348534822,76.86225891,89.03807831,,89.36817169,85.26694489,55.0292778,18.0254631,1.071312904,15.83033085
17-Feb-23 12:00:00,2.364448071,77.18232727,88.7837677,,89.50073242,85.50064087,55.0644989,18.0101757,1.056750536,15.79658031
17-Feb-23 13:00:00,2.365185738,76.03947449,89.40441895,,89.31641388,85.30122375,54.93954849,18.0284729,1.071418047,15.84789753
17-Feb-23 14:00:00,2.364927769,75.62081909,89.09509277,,89.31861115,85.29342651,54.99571991,17.96254539,1.048829079,15.94971466
17-Feb-23 15:00:00,2.35971427,75.65185547,89.16608429,,89.33978271,85.23061371,55.04293442,17.974823,1.062151909,15.94730854
17-Feb-23 16:00:00,2.384045124,78.98764038,89.09443665,,90.08208466,85.84009552,54.90722275,17.97712708,1.194761634,15.91692066
17-Feb-23 17:00:00,2.358792067,78.03843689,89.11660004,,90.5776062,86.25195313,55.04010773,20.00226021,1.210573077,15.9316349
17-Feb-23 18:00:00,2.356655598,78.27856445,89.36212921,,90.89162445,86.61228943,55.01586914,18.00691795,1.226154923,16.09680748
17-Feb-23 19:00:00,2.364134789,77.99318695,88.73233795,,91.20659637,86.79076385,54.88862228,17.95660591,1.233292222,16.02073288
17-Feb-23 20:00:00,2.362654686,76.3392334,88.83630371,,90.96276855,86.67132568,54.98710251,17.95479012,1.166004658,15.99089146
17-Feb-23 21:00:00,2.366316795,77.34748077,88.59382629,,90.8323288,86.58087921,55.02183914,17.99284363,1.189766288,15.89544201
17-Feb-23 22:00:00,2.358937263,76.39541626,88.57067871,,90.78347015,86.51292419,55.04286194,18.08143806,1.173873901,15.99354744
17-Feb-23 23:00:00,2.362470865,73.71446228,89.03786469,,88.95721436,85.06772614,54.92795563,16.10022736,0.900194943,15.90104675
18-Feb-23 00:00:00,2.369161844,73.36198425,89.1022644,,88.43147278,85.20764923,55.00548172,16.05881119,0.888139367,15.8817358
18-Feb-23 01:00:00,2.383935928,72.81872559,89.20121002,,88.0793457,84.19888306,55.06663895,16.02076149,0.860364258,15.86348343
18-Feb-23 02:00:00,2.389514685,73.0739975,89.3547821,,87.64399719,83.76163483,55.01113892,16.0431633,0.857724428,15.88012886
18-Feb-23 03:00:00,2.396687508,72.8799057,89.35834503,,87.37587738,83.4728241,54.9950676,15.96335793,0.832033098,15.83267307
18-Feb-23 04:00:00,2.406197786,72.3704071,89.06362152,,86.98952484,83.16044617,54.9785614,15.97657681,0.812207699,15.82340717
18-Feb-23 05:00:00,2.402784586,73.59037018,89.22985077,,86.76305389,82.93803406,54.95701981,25.06919861,0.807028115,15.75348282
18-Feb-23 06:00:00,2.373562098,72.35244751,89.44039917,,86.47444916,82.6529007,54.98714447,24.96697044,0.800800085,15.91417503
18-Feb-23 07:00:00,2.348190546,71.31640625,89.11701202,,85.99488068,82.09859467,55.02048492,25.01557159,0.770729661,15.84826851
18-Feb-23 08:00:00,2.303776503,72.26887512,88.02217102,,85.76284027,81.77127075,55.04818344,24.97506142,0.779987335,15.90680313
18-Feb-23 09:00:00,2.302008867,71.38671875,87.91455841,,85.58934784,81.58074188,54.90446472,18.04948044,0.75642395,15.95143318
18-Feb-23 10:00:00,2.301916361,72.41809082,87.93524933,,85.54156494,81.54925537,54.97143173,18.00628471,0.76396966,15.84436417
18-Feb-23 11:00:00,2.2924788,73.64321899,88.02510834,,85.59598541,81.57177734,55.01020813,18.01479149,0.754062653,15.69737625
18-Feb-23 12:00:00,2.310950279,77.88101196,88.92388916,,86.46070862,82.18417358,54.97823715,20.0550251,1.009419322,15.70064354
18-Feb-23 13:00:00,2.315108776,75.81676483,88.54212189,,86.7650528,82.60357666,55.02171326,18.01352119,0.951698959,15.79297447
18-Feb-23 14:00:00,2.318396568,77.50779724,89.17312622,,86.7568512,82.53814697,54.96837616,18.0179863,0.939917147,15.74355412
18-Feb-23 15:00:00,2.328406334,79.45330811,88.94393158,,88.12234497,83.68927002,55.00457382,15.96198177,1.121938705,15.72498894
18-Feb-23 16:00:00,2.329852819,78.56019592,88.92710114,,88.82357788,84.47118378,54.97579575,16.13909149,1.148420334,15.88166523
18-Feb-23 17:00:00,2.334400177,77.76825714,89.1503067,,89.51491547,85.14995575,55.00825119,15.98557281,1.181682348,15.94486809
18-Feb-23 18:00:00,2.375555992,79.47031403,88.89044952,,90.16884613,85.3539505,54.99246216,15.97554684,1.234482169,15.85546207
18-Feb-23 19:00:00,2.360820532,78.98432159,89.20783997,,90.75891876,86.01835632,54.97353745,16.03019905,1.269141078,15.90373516
18-Feb-23 20:00:00,2.37505579,78.54053497,89.1060791,,91.0947876,86.3391571,55.0014267,16.05461693,1.267976522,15.81290054
18-Feb-23 21:00:00,2.379471302,78.67399597,89.02498627,,91.60847473,86.96125031,54.99711609,16.02768326,1.282066345,15.8959856
18-Feb-23 22:00:00,2.390368938,77.18878174,89.25603485,,91.81841278,87.15454865,54.96879959,16.03569984,1.28144002,15.9774847
18-Feb-23 23:00:00,2.379174948,77.77537537,88.93965149,,91.45210266,87.01690674,54.95970535,16.00035286,1.216041327,15.91243172
19-Feb-23 00:00:00,2.396219254,77.68175507,89.30304718,,91.5796051,87.10316467,54.93571854,16.03286934,1.234698296,15.95487881
19-Feb-23 01:00:00,2.393030405,78.44515991,88.91291809,,91.57685852,87.12751007,55.03190994,18.06323051,1.205571175,15.85096741
19-Feb-23 02:00:00,2.377644539,76.65516663,89.44123077,,91.65882111,87.1410675,54.98144913,18.02864265,1.240097642,15.86526012
19-Feb-23 03:00:00,2.398607731,77.6060257,89.28050232,,91.47633362,87.01908112,54.94852448,18.03413773,1.20915699,16.00348663
19-Feb-23 04:00:00,2.402648211,76.72303009,89.15589905,,91.53688049,87.07283783,54.95840836,17.89281654,1.234576464,16.02599144
19-Feb-23 05:00:00,2.406718254,83.1414566,89.34022522,,92.49121094,88.11721039,55.00060272,17.85201073,1.234363675,15.97247505
19-Feb-23 06:00:00,2.423765421,97.15704346,88.95336914,,95.02440643,90.77345276,54.99475479,17.80330276,1.306218982,15.85247135
19-Feb-23 07:00:00,2.400651932,103.6080017,89.36164093,,95.80331421,91.59658813,54.97415161,24.94352531,1.327390075,15.89668751
19-Feb-23 08:00:00,2.366822481,96.45896912,89.06909943,,93.88411713,89.79493713,54.98082352,25.05740547,1.155970931,15.87226582
19-Feb-23 09:00:00,2.332115173,92.90350342,88.61669159,,92.49636078,88.17632294,54.9758873,20.08869171,1.123260856,15.91001606
19-Feb-23 10:00:00,2.33750248,97.0929184,88.78067017,,92.81259155,88.68961334,54.93692017,19.95153999,1.111002207,15.91327095
19-Feb-23 11:00:00,2.324555874,96.07041931,89.00415039,,92.43701172,88.11863708,54.98193741,20.0881691,1.109970689,15.82588291
19-Feb-23 12:00:00,2.31332922,93.63699341,88.20159149,,91.35517883,87.14943695,55.15813446,19.91818047,0.996197701,15.83779526
19-Feb-23 13:00:00,2.310393333,92.03205872,88.25314331,,90.64980316,86.35341644,54.9990654,17.94398117,0.964081109,15.75267792
19-Feb-23 14:00:00,2.309465885,90.78482056,88.63626099,,90.15697479,85.85729218,54.98181534,18.11540985,0.968207717,15.82685375
19-Feb-23 15:00:00,2.312863588,88.05957031,88.85443878,,89.90705872,85.34938049,55.02877426,16.00557327,1.050536394,15.70340347
19-Feb-23 16:00:00,2.329038143,89.54598236,89.06687927,,90.54784393,86.03487396,55.02943802,17.05728722,1.097653151,15.88973904
19-Feb-23 17:00:00,2.340026379,89.21491241,89.19835663,,90.57940674,86.05597687,55.02212143,16.95447922,1.090693712,15.72861385
19-Feb-23 18:00:00,2.328185081,88.37896729,89.05660248,,90.87212372,86.33161926,55.000103,16.98234367,1.114239454,15.66954041
19-Feb-23 19:00:00,2.346511602,86.2201004,89.07463837,,91.06428528,87.81477356,55.01146698,16.98371506,1.135697842,15.73646736
19-Feb-23 20:00:00,2.349908352,87.55512238,89.15485382,,91.37516785,86.86742401,55.01424026,18.98023415,1.151157379,15.8121624
19-Feb-23 21:00:00,2.345999479,86.32542419,89.35999298,,91.51593781,87.10671997,55.02598572,18.96902275,1.173949242,15.72958088
19-Feb-23 22:00:00,2.345905304,86.56230164,88.93603516,,91.37509155,87.08351135,54.86391449,18.98455048,1.043123841,15.78511429
19-Feb-23 23:00:00,2.347510576,83.61763763,89.01381683,,90.97254181,86.62780762,54.96982574,18.01516724,1.076454759,15.75846672
20-Feb-23 00:00:00,2.352226734,86.45288849,88.83242035,,90.8727417,86.54805756,55.17182922,18.01047134,1.076315761,15.84567451
20-Feb-23 01:00:00,2.342602015,84.33015442,89.02433014,,90.82865906,86.56214905,55.00404739,19.02132797,1.073469758,15.82509136
20-Feb-23 02:00:00,2.349226236,83.77470398,89.22233582,,90.71949005,86.37051392,54.92498398,18.96153831,1.068515062,15.77205849
20-Feb-23 03:00:00,2.341201782,82.43392944,89.35232544,,90.53185272,86.29702759,54.95129013,18.07866859,1.064865232,15.81361103
20-Feb-23 04:00:00,2.357534409,80.75583649,89.090065,,90.5075531,86.16866302,55.02720261,17.93971825,1.063638687,15.85569
20-Feb-23 05:00:00,2.34522438,81.37699127,89.1752243,,90.41869354,86.13658905,55.02762985,18.04421997,1.06590879,15.81427288
20-Feb-23 06:00:00,2.356698751,81.70700073,89.42682648,,90.49575043,86.14916229,54.90894318,18.04390335,1.05386734,15.76105976
20-Feb-23 07:00:00,2.370151997,82.26737976,89.27497101,,90.56892395,86.35712433,54.99070358,19.00504684,1.068642139,15.92185783
20-Feb-23 08:00:00,2.358042955,73.43643951,89.00773621,,89.15250397,84.67575073,55.00918961,17.10754204,1.105426431,16.01596832
20-Feb-23 09:00:00,2.367835045,72.27796936,89.37889099,,89.72762299,85.22203827,55.23048019,17.01958466,1.127187729,15.8968153
20-Feb-23 10:00:00,2.372186184,71.15953064,89.34617615,,89.91159821,85.44567108,55.04308701,17.01510811,1.129042864,16.05898285
20-Feb-23 11:00:00,2.374163151,71.48609924,89.23040009,,90.32128143,85.82038879,55.03923416,16.98369217,1.13963902,15.94376659
